personID,gender,age,purpose,income,classTicket,payment,AA_FFP,CO_FFP,DL_FFP,B6_FFP,WN_FFP,UA_FFP,US_FFP,a1aircraft,a1departMAM,a1connections,a1travtime,a1arriveMAM,a1timediff,a1performance,a1fare,a1airline,a2aircraft,a2departMAM,a2connections,a2travtime,a2arriveMAM,a2timediff,a2performance,a2fare,a2airline,a1_AV,a2_AV,choice,choiceSituationID 
535,1,7,2,6,2,2,1,1,1,1,1,1,1,2,335,1,410,805,120,80,630,5,3,445,0,300,805,120,80,630,3,1,1,2,4278
535,1,7,2,6,2,2,1,1,1,1,1,1,1,3,235,1,390,685,0,70,315,4,2,275,1,410,745,60,60,735,1,1,1,2,4279
535,1,7,2,6,2,2,1,1,1,1,1,1,1,2,335,1,410,805,120,60,630,3,2,260,1,365,685,0,70,315,4,1,1,2,4280
536,1,7,1,8,3,1,3,1,1,1,3,1,1,3,610,1,205,935,60,70,235,6,1,480,1,215,815,-60,70,470,6,1,1,1,4281
536,1,7,1,8,3,1,3,1,1,1,3,1,1,1,615,0,140,875,0,80,310,6,2,690,0,125,935,60,80,310,5,1,1,2,4282
536,1,7,1,8,3,1,3,1,1,1,3,1,1,3,610,1,205,935,60,90,235,1,3,680,0,135,935,60,80,235,5,1,1,2,4283
536,1,7,1,8,3,1,3,1,1,1,3,1,1,3,740,0,135,995,120,70,545,4,3,670,1,205,995,120,60,235,1,1,1,1,4284
536,1,7,1,8,3,1,3,1,1,1,3,1,1,2,480,1,215,815,-60,80,470,4,3,640,0,115,875,0,90,545,4,1,1,2,4285
536,1,7,1,8,3,1,3,1,1,1,3,1,1,1,480,1,215,815,-60,60,470,5,1,645,1,230,995,120,60,310,1,1,1,2,4286
536,1,7,1,8,3,1,3,1,1,1,3,1,1,2,615,0,140,875,0,60,310,1,3,470,1,225,815,-60,70,545,6,1,1,1,4287
536,1,7,1,8,3,1,3,1,1,1,3,1,1,3,740,0,135,995,120,90,545,5,2,615,0,140,875,0,90,470,4,1,1,2,4288
537,2,6,1,7,1,1,2,1,2,1,1,2,1,2,710,0,210,1040,120,80,90,3,2,550,0,250,920,0,60,120,7,1,1,1,4289
537,2,6,1,7,1,1,2,1,2,1,1,2,1,2,520,1,340,980,60,80,210,7,3,595,0,265,980,60,70,210,1,1,1,2,4290
537,2,6,1,7,1,1,2,1,2,1,1,2,1,3,385,1,355,860,-60,70,120,3,2,580,1,340,1040,120,90,180,6,1,1,2,4291
537,2,6,1,7,1,1,2,1,2,1,1,2,1,3,570,0,230,920,0,70,180,7,3,385,1,355,860,-60,80,90,3,1,1,2,4292
537,2,6,1,7,1,1,2,1,2,1,1,2,1,3,570,0,230,920,0,90,180,1,2,650,0,210,980,60,70,180,1,1,1,1,4293
537,2,6,1,7,1,1,2,1,2,1,1,2,1,2,710,0,210,1040,120,60,90,6,3,600,1,320,1040,120,90,210,6,1,1,1,4294
537,2,6,1,7,1,1,2,1,2,1,1,2,1,2,520,1,340,980,60,60,210,1,2,440,1,300,860,-60,80,120,3,1,1,2,4295
537,2,6,1,7,1,1,2,1,2,1,1,2,1,3,385,1,355,860,-60,90,120,6,3,570,0,230,920,0,60,90,7,1,1,2,4296
538,2,6,2,9,1,2,1,1,1,1,2,1,1,2,585,0,200,785,120,90,95,4,3,450,1,275,725,60,80,225,4,1,1,1,4297
538,2,6,2,9,1,2,1,1,1,1,2,1,1,2,405,1,320,725,60,90,225,8,2,375,1,290,665,0,90,130,6,1,1,2,4298
538,2,6,2,9,1,2,1,1,1,1,2,1,1,3,300,1,305,605,-60,60,130,4,3,420,0,185,605,-60,70,95,5,1,1,2,4299
538,2,6,2,9,1,2,1,1,1,1,2,1,1,2,405,1,320,725,60,70,225,5,3,570,0,215,785,120,60,225,8,1,1,2,4300
538,2,6,2,9,1,2,1,1,1,1,2,1,1,3,480,0,185,665,0,60,190,8,2,585,0,200,785,120,60,190,8,1,1,1,4301
538,2,6,2,9,1,2,1,1,1,1,2,1,1,3,480,0,185,665,0,80,190,5,3,360,1,305,665,0,90,95,6,1,1,1,4302
538,2,6,2,9,1,2,1,1,1,1,2,1,1,2,585,0,200,785,120,70,95,6,2,375,0,230,605,-60,70,130,5,1,1,2,4303
538,2,6,2,9,1,2,1,1,1,1,2,1,1,3,300,1,305,605,-60,80,130,6,2,405,1,320,725,60,80,190,4,1,1,2,4304
539,2,3,1,11,1,2,2,1,1,1,2,2,1,2,780,0,185,1145,0,90,575,5,3,705,0,200,1085,-60,60,330,8,1,1,1,4305
539,2,3,1,11,1,2,2,1,1,1,2,2,1,3,735,1,290,1205,60,80,490,6,2,720,0,185,1085,-60,60,245,8,1,1,2,4306
539,2,3,1,11,1,2,2,1,1,1,2,2,1,3,915,0,170,1265,120,80,330,8,3,915,0,170,1265,120,70,490,1,1,1,1,4307
539,2,3,1,11,1,2,2,1,1,1,2,2,1,3,915,0,170,1265,120,60,330,1,1,660,1,305,1145,0,80,245,6,1,1,1,4308
539,2,3,1,11,1,2,2,1,1,1,2,2,1,3,735,1,290,1205,60,60,490,5,3,735,1,290,1205,60,90,490,5,1,1,2,4309
539,2,3,1,11,1,2,2,1,1,1,2,2,1,1,600,1,305,1085,-60,90,245,1,2,870,0,215,1265,120,70,575,1,1,1,2,4310
539,2,3,1,11,1,2,2,1,1,1,2,2,1,1,780,0,185,1145,0,70,575,6,1,750,1,275,1205,60,90,575,5,1,1,1,4311
539,2,3,1,11,1,2,2,1,1,1,2,2,1,2,600,1,305,1085,-60,70,245,8,3,705,1,260,1145,0,80,330,6,1,1,2,4312
540,1,6,3,8,2,1,3,2,1,1,1,2,1,3,555,1,405,1020,60,90,310,4,3,615,1,405,1080,120,80,310,4,1,1,2,4313
540,1,6,3,8,2,1,3,2,1,1,1,2,1,2,460,1,380,900,-60,60,155,1,2,670,0,290,1020,60,60,365,1,1,1,2,4314
540,1,6,3,8,2,1,3,2,1,1,1,2,1,2,650,0,250,960,0,80,365,2,2,680,1,340,1080,120,80,365,4,1,1,2,4315
540,1,6,3,8,2,1,3,2,1,1,1,2,1,2,650,0,250,960,0,60,365,4,3,585,0,315,960,0,70,210,8,1,1,2,4316
540,1,6,3,8,2,1,3,2,1,1,1,2,1,2,460,1,380,900,-60,80,155,8,3,480,1,360,900,-60,90,210,2,1,1,1,4317
540,1,6,3,8,2,1,3,2,1,1,1,2,1,3,750,0,270,1080,120,90,210,1,2,460,1,380,900,-60,90,155,2,1,1,1,4318
540,1,6,3,8,2,1,3,2,1,1,1,2,1,3,555,1,405,1020,60,70,310,2,2,650,0,250,960,0,70,155,8,1,1,2,4319
540,1,6,3,8,2,1,3,2,1,1,1,2,1,3,750,0,270,1080,120,70,210,8,3,690,0,270,1020,60,60,310,1,1,1,1,4320
541,2,2,1,7,1,1,2,1,2,2,2,1,2,3,755,0,105,860,-60,80,225,5,3,655,1,205,860,-60,60,130,4,1,1,2,4321
541,2,2,1,7,1,1,2,1,2,2,2,1,2,2,880,0,100,980,60,70,130,4,1,810,0,110,920,0,80,95,5,1,1,2,4322
541,2,2,1,7,1,1,2,1,2,2,2,1,2,1,840,1,200,1040,120,70,190,5,3,865,0,115,980,60,90,190,6,1,1,1,4323
541,2,2,1,7,1,1,2,1,2,2,2,1,2,2,840,1,200,1040,120,90,190,6,2,670,1,190,860,-60,60,95,4,1,1,2,4324
541,2,2,1,7,1,1,2,1,2,2,2,1,2,3,715,1,205,920,0,80,95,4,2,840,1,200,1040,120,70,225,7,1,1,1,4325
541,2,2,1,7,1,1,2,1,2,2,2,1,2,3,755,0,105,860,-60,60,225,6,1,880,0,100,980,60,90,225,6,1,1,1,4326
541,2,2,1,7,1,1,2,1,2,2,2,1,2,3,715,1,205,920,0,60,95,7,3,815,0,105,920,0,80,130,5,1,1,2,4327
541,2,2,1,7,1,1,2,1,2,2,2,1,2,1,880,0,100,980,60,90,130,7,3,845,1,195,1040,120,70,190,7,1,1,1,4328
542,2,4,4,4,2,1,1,1,1,1,2,1,1,3,560,0,170,670,-60,80,780,6,3,620,0,170,730,0,60,1365,6,1,1,1,4329
542,2,4,4,4,2,1,1,1,1,1,2,1,1,1,660,1,250,850,120,70,585,6,3,650,1,260,850,120,90,585,3,1,1,2,4330
542,2,4,4,4,2,1,1,1,1,1,2,1,1,2,660,1,250,850,120,90,585,3,2,630,0,160,730,0,60,1170,6,1,1,1,4331
542,2,4,4,4,2,1,1,1,1,1,2,1,1,2,665,0,185,790,60,70,1365,8,1,455,1,275,670,-60,80,1170,8,1,1,1,4332
542,2,4,4,4,2,1,1,1,1,1,2,1,1,1,665,0,185,790,60,90,1365,3,3,700,0,150,790,60,70,585,3,1,1,1,4333
542,2,4,4,4,2,1,1,1,1,1,2,1,1,3,560,0,170,670,-60,60,780,3,1,660,1,250,850,120,90,780,3,1,1,1,4334
542,2,4,4,4,2,1,1,1,1,1,2,1,1,3,550,1,240,730,0,80,1170,8,2,665,0,185,790,60,70,780,3,1,1,1,4335
542,2,4,4,4,2,1,1,1,1,1,2,1,1,3,550,1,240,730,0,60,1170,3,3,490,1,240,670,-60,80,1365,8,1,1,1,4336
543,2,4,6,4,1,1,1,2,2,1,2,2,1,3,470,0,305,655,0,90,125,6,2,525,1,370,775,120,70,125,5,1,1,2,4337
543,2,4,6,4,1,1,1,2,2,1,2,2,1,2,570,0,325,775,120,80,250,3,2,300,1,415,595,-60,60,295,3,1,1,1,4338
543,2,4,6,4,1,1,1,2,2,1,2,2,1,2,465,1,370,715,60,80,170,1,3,500,1,395,775,120,70,170,5,1,1,2,4339
543,2,4,6,4,1,1,1,2,2,1,2,2,1,3,370,1,345,595,-60,90,295,5,3,370,1,345,595,-60,60,250,3,1,1,2,4340
543,2,4,6,4,1,1,1,2,2,1,2,2,1,3,370,1,345,595,-60,70,295,3,2,510,0,325,715,60,90,125,6,1,1,2,4341
543,2,4,6,4,1,1,1,2,2,1,2,2,1,2,570,0,325,775,120,60,250,5,3,580,0,255,715,60,90,170,6,1,1,2,4342
543,2,4,6,4,1,1,1,2,2,1,2,2,1,2,465,1,370,715,60,60,170,6,2,495,0,280,655,0,80,295,1,1,1,1,4343
543,2,4,6,4,1,1,1,2,2,1,2,2,1,3,470,0,305,655,0,70,125,1,3,470,0,305,655,0,80,250,1,1,1,1,4344
544,2,5,4,8,1,1,3,1,1,1,2,2,1,4,805,0,305,1290,60,70,105,8,4,865,0,305,1350,120,90,245,8,1,1,1,4345
544,2,5,4,8,1,1,3,1,1,1,2,2,1,3,655,0,335,1170,-60,60,210,6,4,625,0,365,1170,-60,80,105,8,1,1,2,4346
544,2,5,4,8,1,1,3,1,1,1,2,2,1,3,655,0,335,1170,-60,80,210,8,3,625,2,485,1290,60,70,210,6,1,1,1,4347
544,2,5,4,8,1,1,3,1,1,1,2,2,1,4,715,1,455,1350,120,90,245,6,4,655,1,455,1290,60,70,245,6,1,1,2,4348
544,2,5,4,8,1,1,3,1,1,1,2,2,1,4,805,0,305,1290,60,90,105,8,3,505,2,545,1230,0,60,140,8,1,1,1,4349
544,2,5,4,8,1,1,3,1,1,1,2,2,1,3,565,1,485,1230,0,60,140,8,3,775,0,395,1350,120,90,210,8,1,1,1,4350
544,2,5,4,8,1,1,3,1,1,1,2,2,1,3,505,2,545,1230,0,80,140,8,4,655,1,395,1230,0,60,105,8,1,1,2,4351
544,2,5,4,8,1,1,3,1,1,1,2,2,1,4,655,2,515,1350,120,70,245,8,3,655,0,335,1170,-60,80,140,8,1,1,2,4352
545,2,3,4,8,1,1,3,1,1,1,2,2,2,3,800,0,325,1005,120,70,150,5,3,530,2,475,885,0,70,175,5,1,1,1,4353
545,2,3,4,8,1,1,3,1,1,1,2,2,2,4,655,0,350,885,0,60,75,1,3,640,2,425,945,60,60,75,4,1,1,1,4354
545,2,3,4,8,1,1,3,1,1,1,2,2,2,4,655,0,350,885,0,80,75,8,4,595,0,350,825,-60,90,150,8,1,1,1,4355
545,2,3,4,8,1,1,3,1,1,1,2,2,2,3,800,0,325,1005,120,90,150,4,4,825,0,300,1005,120,80,100,1,1,1,2,4356
545,2,3,4,8,1,1,3,1,1,1,2,2,2,4,495,2,450,825,-60,80,175,5,3,800,0,325,1005,120,80,75,1,1,1,2,4357
545,2,3,4,8,1,1,3,1,1,1,2,2,2,3,700,1,365,945,60,90,100,1,3,670,0,275,825,-60,90,175,8,1,1,2,4358
545,2,3,4,8,1,1,3,1,1,1,2,2,2,4,555,1,390,825,-60,60,175,4,4,615,1,390,885,0,70,150,5,1,1,2,4359
545,2,3,4,8,1,1,3,1,1,1,2,2,2,3,640,2,425,945,60,70,100,8,4,625,1,440,945,60,60,100,4,1,1,2,4360
546,2,3,1,4,1,2,2,2,2,2,2,2,2,3,105,2,570,675,-60,70,190,5,4,215,0,460,675,-60,80,225,5,1,1,1,4361
546,2,3,1,4,1,2,2,2,2,2,2,2,2,3,165,1,510,675,-60,90,190,4,3,205,1,590,795,60,70,130,1,1,1,2,4362
546,2,3,1,4,1,2,2,2,2,2,2,2,2,4,185,2,610,795,60,80,95,3,3,225,1,510,735,0,60,190,3,1,1,1,4363
546,2,3,1,4,1,2,2,2,2,2,2,2,2,4,245,1,550,795,60,60,95,1,4,310,0,545,855,120,90,95,4,1,1,2,4364
546,2,3,1,4,1,2,2,2,2,2,2,2,2,4,310,0,545,855,120,80,225,5,4,185,2,610,795,60,70,95,1,1,1,2,4365
546,2,3,1,4,1,2,2,2,2,2,2,2,2,4,310,0,545,855,120,60,225,4,3,175,0,500,675,-60,80,190,5,1,1,2,4366
546,2,3,1,4,1,2,2,2,2,2,2,2,2,3,235,0,500,735,0,90,130,1,4,40,2,695,735,0,60,225,3,1,1,1,4367
546,2,3,1,4,1,2,2,2,2,2,2,2,2,3,235,0,500,735,0,70,130,3,3,435,0,420,855,120,90,130,4,1,1,1,4368
547,2,4,2,7,1,4,1,1,1,1,1,1,1,4,240,2,540,840,60,60,150,4,4,300,1,480,840,60,90,150,4,1,1,2,4369
547,2,4,2,7,1,4,1,1,1,1,1,1,1,3,360,0,360,780,0,90,175,4,4,270,0,390,720,-60,60,100,6,1,1,1,4370
547,2,4,2,7,1,4,1,1,1,1,1,1,1,4,510,0,330,900,120,60,100,8,3,145,2,575,780,0,80,75,3,1,1,2,4371
547,2,4,2,7,1,4,1,1,1,1,1,1,1,3,145,1,515,720,-60,70,75,6,4,300,1,420,780,0,80,100,3,1,1,2,4372
547,2,4,2,7,1,4,1,1,1,1,1,1,1,3,85,2,575,720,-60,90,75,8,3,415,0,425,900,120,70,175,8,1,1,2,4373
547,2,4,2,7,1,4,1,1,1,1,1,1,1,4,510,0,330,900,120,80,100,6,4,510,0,330,900,120,70,150,8,1,1,1,4374
547,2,4,2,7,1,4,1,1,1,1,1,1,1,4,300,1,480,840,60,80,150,3,3,300,0,360,720,-60,60,75,6,1,1,2,4375
547,2,4,2,7,1,4,1,1,1,1,1,1,1,3,360,0,360,780,0,70,175,3,3,270,2,510,840,60,90,175,4,1,1,1,4376
548,2,3,1,7,1,2,2,2,2,2,2,2,2,3,760,1,185,945,120,90,245,4,3,700,1,185,885,60,70,245,4,1,1,1,4377
548,2,3,1,7,1,2,2,2,2,2,2,2,2,3,800,0,85,885,60,70,105,7,3,860,0,85,945,120,90,245,5,1,1,1,4378
548,2,3,1,7,1,2,2,2,2,2,2,2,2,3,800,0,85,885,60,90,105,5,1,635,1,190,825,0,60,140,2,1,1,1,4379
548,2,3,1,7,1,2,2,2,2,2,2,2,2,3,760,1,185,945,120,70,245,2,2,675,0,90,765,-60,80,140,7,1,1,2,4380
548,2,3,1,7,1,2,2,2,2,2,2,2,2,1,675,0,90,765,-60,60,210,4,3,670,0,95,765,-60,80,105,7,1,1,2,4381
548,2,3,1,7,1,2,2,2,2,2,2,2,2,1,635,1,190,825,0,80,140,7,3,650,1,175,825,0,60,105,2,1,1,2,4382
548,2,3,1,7,1,2,2,2,2,2,2,2,2,2,635,1,190,825,0,60,140,5,2,845,0,100,945,120,90,210,5,1,1,1,4383
548,2,3,1,7,1,2,2,2,2,2,2,2,2,2,675,0,90,765,-60,80,210,2,1,705,1,180,885,60,70,210,4,1,1,1,4384
549,2,3,4,7,1,1,1,1,2,1,1,1,1,3,405,0,205,610,-60,90,595,5,2,565,0,225,790,120,80,595,5,1,1,1,4385
549,2,3,4,7,1,1,1,1,2,1,1,1,1,3,335,1,335,670,0,90,255,3,3,405,0,205,610,-60,90,340,1,1,1,1,4386
549,2,3,4,7,1,1,1,1,2,1,1,1,1,2,440,1,350,790,120,60,510,5,2,355,1,315,670,0,70,255,6,1,1,2,4387
549,2,3,4,7,1,1,1,1,2,1,1,1,1,2,505,0,225,730,60,80,340,6,2,350,0,260,610,-60,90,255,1,1,1,2,4388
549,2,3,4,7,1,1,1,1,2,1,1,1,1,2,505,0,225,730,60,60,340,3,3,435,1,295,730,60,60,510,3,1,1,1,4389
549,2,3,4,7,1,1,1,1,2,1,1,1,1,3,405,0,205,610,-60,70,595,1,3,335,1,335,670,0,70,340,6,1,1,2,4390
549,2,3,4,7,1,1,1,1,2,1,1,1,1,3,335,1,335,670,0,70,255,6,2,380,1,350,730,60,60,595,3,1,1,1,4391
549,2,3,4,7,1,1,1,1,2,1,1,1,1,2,440,1,350,790,120,80,510,1,3,545,0,245,790,120,80,510,5,1,1,2,4392
550,2,3,3,1,1,4,2,1,1,2,1,1,2,3,1055,0,95,1150,60,60,960,1,2,990,0,100,1090,0,70,1120,7,1,1,2,4393
550,2,3,3,1,1,4,2,1,1,2,1,1,2,2,930,0,100,1030,-60,70,480,4,2,1060,0,90,1150,60,60,480,1,1,1,1,4394
550,2,3,3,1,1,4,2,1,1,2,1,1,2,3,1035,1,175,1210,120,80,640,4,1,850,1,180,1030,-60,90,1120,4,1,1,1,4395
550,2,3,3,1,1,4,2,1,1,2,1,1,2,3,1035,1,175,1210,120,60,640,2,3,1055,0,95,1150,60,60,640,1,1,1,2,4396
550,2,3,3,1,1,4,2,1,1,2,1,1,2,1,910,1,180,1090,0,70,1120,7,3,1005,0,85,1090,0,70,960,7,1,1,2,4397
550,2,3,3,1,1,4,2,1,1,2,1,1,2,2,910,1,180,1090,0,90,1120,1,1,1020,1,190,1210,120,80,480,2,1,1,1,4398
550,2,3,3,1,1,4,2,1,1,2,1,1,2,1,930,0,100,1030,-60,90,480,2,3,845,1,185,1030,-60,90,960,4,1,1,1,4399
550,2,3,3,1,1,4,2,1,1,2,1,1,2,3,1055,0,95,1150,60,80,960,7,3,1035,1,175,1210,120,80,640,2,1,1,1,4400
551,1,6,1,6,1,1,1,1,2,1,3,1,1,3,550,0,170,720,-60,90,120,5,2,610,1,230,840,60,80,120,1,1,1,1,4401
551,1,6,1,6,1,1,1,1,2,1,3,1,1,3,540,1,240,780,0,90,180,1,3,540,1,240,780,0,90,210,1,1,1,1,4402
551,1,6,1,6,1,1,1,1,2,1,3,1,1,3,540,1,240,780,0,70,180,1,1,740,0,160,900,120,60,120,5,1,1,2,4403
551,1,6,1,6,1,1,1,1,2,1,3,1,1,1,680,0,160,840,60,60,210,1,3,750,0,150,900,120,60,90,5,1,1,2,4404
551,1,6,1,6,1,1,1,1,2,1,3,1,1,2,680,0,160,840,60,80,210,1,2,530,1,250,780,0,90,180,1,1,1,1,4405
551,1,6,1,6,1,1,1,1,2,1,3,1,1,2,670,1,230,900,120,60,90,5,1,580,0,140,720,-60,70,180,3,1,1,1,4406
551,1,6,1,6,1,1,1,1,2,1,3,1,1,1,670,1,230,900,120,80,90,3,3,580,1,260,840,60,80,90,1,1,1,1,4407
551,1,6,1,6,1,1,1,1,2,1,3,1,1,3,550,0,170,720,-60,70,120,3,3,550,0,170,720,-60,70,210,3,1,1,1,4408
552,2,1,5,6,1,4,2,2,2,1,2,2,2,1,760,0,135,955,60,90,90,8,3,720,1,235,1015,120,70,130,8,1,1,1,4409
552,2,1,5,6,1,4,2,2,2,1,2,2,2,3,630,0,145,835,-60,60,155,8,1,760,0,135,955,60,90,155,8,1,1,2,4410
552,2,1,5,6,1,4,2,2,2,1,2,2,2,2,760,0,135,955,60,70,90,5,1,680,0,155,895,0,80,65,3,1,1,2,4411
552,2,1,5,6,1,4,2,2,2,1,2,2,2,1,710,1,245,1015,120,70,130,3,3,730,0,165,955,60,90,130,8,1,1,2,4412
552,2,1,5,6,1,4,2,2,2,1,2,2,2,3,630,0,145,835,-60,80,155,3,3,520,1,255,835,-60,60,90,5,1,1,2,4413
552,2,1,5,6,1,4,2,2,2,1,2,2,2,3,580,1,255,895,0,60,65,8,3,690,0,145,895,0,80,90,3,1,1,1,4414
552,2,1,5,6,1,4,2,2,2,1,2,2,2,2,710,1,245,1015,120,90,130,8,2,550,1,225,835,-60,60,65,5,1,1,2,4415
552,2,1,5,6,1,4,2,2,2,1,2,2,2,3,580,1,255,895,0,80,65,5,2,710,1,245,1015,120,70,155,8,1,1,1,4416
553,2,3,6,6,1,1,2,2,2,2,2,2,2,3,710,1,170,880,-60,60,100,7,3,810,0,70,880,-60,70,75,8,1,1,2,4417
553,2,3,6,6,1,1,2,2,2,2,2,2,2,1,830,1,170,1000,60,90,175,6,1,775,1,165,940,0,90,100,1,1,1,2,4418
553,2,3,6,6,1,1,2,2,2,2,2,2,2,2,985,0,75,1060,120,90,75,7,3,840,1,160,1000,60,80,175,7,1,1,1,4419
553,2,3,6,6,1,1,2,2,2,2,2,2,2,2,830,1,170,1000,60,70,175,8,3,980,0,80,1060,120,60,175,6,1,1,1,4420
553,2,3,6,6,1,1,2,2,2,2,2,2,2,1,985,0,75,1060,120,70,75,1,2,800,0,80,880,-60,70,100,8,1,1,1,4421
553,2,3,6,6,1,1,2,2,2,2,2,2,2,3,870,0,70,940,0,80,150,8,3,770,1,170,940,0,90,75,1,1,1,2,4422
553,2,3,6,6,1,1,2,2,2,2,2,2,2,3,710,1,170,880,-60,80,100,1,1,830,1,170,1000,60,80,150,7,1,1,1,4423
553,2,3,6,6,1,1,2,2,2,2,2,2,2,3,870,0,70,940,0,60,150,6,2,985,0,75,1060,120,60,150,6,1,1,2,4424
554,1,5,4,8,1,1,2,2,2,1,2,2,2,4,635,0,375,1010,120,80,315,7,4,480,2,470,950,60,70,135,5,1,1,1,4425
554,1,5,4,8,1,1,2,2,2,1,2,2,2,3,540,0,350,890,0,90,180,5,4,365,2,525,890,0,60,315,1,1,1,1,4426
554,1,5,4,8,1,1,2,2,2,1,2,2,2,4,480,2,470,950,60,80,135,1,3,510,1,380,890,0,60,270,1,1,1,1,4427
554,1,5,4,8,1,1,2,2,2,1,2,2,2,3,540,0,350,890,0,70,180,1,3,720,0,290,1010,120,90,180,4,1,1,2,4428
554,1,5,4,8,1,1,2,2,2,1,2,2,2,3,390,2,440,830,-60,70,270,7,4,510,0,320,830,-60,80,315,7,1,1,2,4429
554,1,5,4,8,1,1,2,2,2,1,2,2,2,4,635,0,375,1010,120,60,315,4,3,480,0,350,830,-60,80,270,7,1,1,1,4430
554,1,5,4,8,1,1,2,2,2,1,2,2,2,3,450,1,380,830,-60,90,270,4,3,510,1,440,950,60,70,180,5,1,1,2,4431
554,1,5,4,8,1,1,2,2,2,1,2,2,2,4,540,1,410,950,60,60,135,5,4,635,0,375,1010,120,90,135,4,1,1,2,4432
555,2,5,6,5,1,1,1,1,1,2,1,1,1,2,360,0,225,585,0,70,475,4,2,330,1,315,645,60,90,475,1,1,1,1,4433
555,2,5,6,5,1,1,1,1,1,2,1,1,1,3,500,0,205,705,120,80,270,5,3,500,0,205,705,120,70,410,3,1,1,1,4434
555,2,5,6,5,1,1,1,1,1,2,1,1,1,2,175,1,350,525,-60,90,205,3,2,445,0,260,705,120,70,475,3,1,1,2,4435
555,2,5,6,5,1,1,1,1,1,2,1,1,1,3,310,1,335,645,60,80,410,4,2,300,0,225,525,-60,60,205,5,1,1,2,4436
555,2,5,6,5,1,1,1,1,1,2,1,1,1,3,310,1,335,645,60,60,410,1,3,310,1,335,645,60,90,410,1,1,1,2,4437
555,2,5,6,5,1,1,1,1,1,2,1,1,1,2,175,1,350,525,-60,70,205,5,3,290,1,295,585,0,80,270,4,1,1,2,4438
555,2,5,6,5,1,1,1,1,1,2,1,1,1,3,500,0,205,705,120,60,270,3,2,235,1,350,585,0,80,205,4,1,1,2,4439
555,2,5,6,5,1,1,1,1,1,2,1,1,1,2,360,0,225,585,0,90,475,1,3,280,0,245,525,-60,60,270,5,1,1,1,4440
556,2,4,3,7,2,1,1,1,1,2,1,1,1,3,445,1,515,780,120,60,390,8,3,390,1,450,660,0,70,195,8,1,1,2,4441
556,2,4,3,7,2,1,1,1,1,2,1,1,1,4,360,1,480,660,0,90,195,4,4,450,0,330,600,-60,90,260,3,1,1,2,4442
556,2,4,3,7,2,1,1,1,1,2,1,1,1,3,540,0,360,720,60,60,260,4,4,420,2,480,720,60,60,390,4,1,1,1,4443
556,2,4,3,7,2,1,1,1,1,2,1,1,1,4,300,2,540,660,0,70,195,8,3,385,1,515,720,60,60,455,4,1,1,1,4444
556,2,4,3,7,2,1,1,1,1,2,1,1,1,3,540,0,360,720,60,80,260,8,3,355,0,425,600,-60,90,195,3,1,1,1,4445
556,2,4,3,7,2,1,1,1,1,2,1,1,1,4,450,0,330,600,-60,70,455,3,4,300,2,540,660,0,70,260,8,1,1,2,4446
556,2,4,3,7,2,1,1,1,1,2,1,1,1,4,450,0,330,600,-60,90,455,8,3,600,0,360,780,120,80,455,8,1,1,1,4447
556,2,4,3,7,2,1,1,1,1,2,1,1,1,3,385,2,575,780,120,80,390,3,4,570,0,390,780,120,80,390,8,1,1,2,4448
557,2,3,2,5,1,1,1,1,1,1,1,1,1,3,140,2,655,975,0,80,120,3,4,315,1,480,975,0,60,90,8,1,1,2,4449
557,2,3,2,5,1,1,1,1,1,1,1,1,1,4,295,2,620,1095,120,70,210,8,3,305,0,430,915,-60,80,120,3,1,1,2,4450
557,2,3,2,5,1,1,1,1,1,1,1,1,1,4,355,1,560,1095,120,90,210,5,4,295,1,560,1035,60,70,210,5,1,1,1,4451
557,2,3,2,5,1,1,1,1,1,1,1,1,1,3,305,0,430,915,-60,80,180,8,3,275,2,580,1035,60,70,180,5,1,1,1,4452
557,2,3,2,5,1,1,1,1,1,1,1,1,1,4,465,0,390,1035,60,90,90,8,3,140,2,655,975,0,60,120,8,1,1,1,4453
557,2,3,2,5,1,1,1,1,1,1,1,1,1,4,465,0,390,1035,60,70,90,3,4,525,0,390,1095,120,90,210,8,1,1,1,4454
557,2,3,2,5,1,1,1,1,1,1,1,1,1,3,200,1,595,975,0,60,120,8,3,410,0,505,1095,120,90,180,8,1,1,2,4455
557,2,3,2,5,1,1,1,1,1,1,1,1,1,3,305,0,430,915,-60,60,180,5,4,265,0,470,915,-60,80,90,3,1,1,2,4456
558,2,4,6,6,1,1,1,1,1,1,1,1,1,2,530,1,400,870,0,90,190,3,2,680,0,310,930,60,80,290,3,1,1,2,4457
558,2,4,6,6,1,1,1,1,1,1,1,1,1,2,610,0,260,810,-60,90,290,7,3,595,0,335,870,0,90,145,6,1,1,2,4458
558,2,4,6,6,1,1,1,1,1,1,1,1,1,2,530,1,400,870,0,70,190,6,3,495,1,375,810,-60,70,145,1,1,1,2,4459
558,2,4,6,6,1,1,1,1,1,1,1,1,1,3,705,0,285,930,60,60,145,3,2,470,1,400,810,-60,70,190,1,1,1,1,4460
558,2,4,6,6,1,1,1,1,1,1,1,1,1,3,705,0,285,930,60,80,145,6,3,705,0,285,930,60,80,335,3,1,1,1,4461
558,2,4,6,6,1,1,1,1,1,1,1,1,1,2,610,0,260,810,-60,70,290,1,2,700,1,350,990,120,60,290,7,1,1,1,4462
558,2,4,6,6,1,1,1,1,1,1,1,1,1,3,625,1,425,990,120,80,335,1,2,670,0,260,870,0,90,190,6,1,1,2,4463
